ADAM30	chr1	119893532	119896515	ENST00000369400.2	ADAM metallopeptidase domain 30
ADAM32	chr8	39106989	39284917	ENST00000379907.9	ADAM metallopeptidase domain 32
ADAM32	chr8_KI270822v1_alt	12672	190626	ENST00000379907.9	ADAM metallopeptidase domain 32
ADAM33	chr20	3667964	3682246	ENST00000356518.7	ADAM metallopeptidase domain 33
ADAM7	chr8	24440929	24526970	ENST00000175238.10	ADAM metallopeptidase domain 7
ADAM7-AS1	chr8	24169000	24912073		ADAM7, ADAMDEC1 and ADAM28 antisense RNA 1
ADAM7-AS2	chr8	24490311	24524887		ADAM7 antisense RNA 2
ADAM8	chr10	133262419	133276868	ENST00000445355.8	ADAM metallopeptidase domain 8
ADAM9	chr8	38996753	39105445	ENST00000487273.7	ADAM metallopeptidase domain 9
ADAM9	chr8_KI270822v1_alt	7545	10827	ENST00000487273.7	ADAM metallopeptidase domain 9
ADAMDEC1	chr8	24384284	24406013	ENST00000256412.8	ADAM like decysin 1
ADAMTS1	chr21	26835754	26845409	ENST00000284984.8	ADAM metallopeptidase with thrombospondin type 1 motif 1
ADAMTS10	chr19	8580239	8610735	ENST00000597188.6	ADAM metallopeptidase with thrombospondin type 1 motif 10
ADAMTS12	chr5	33523534	33892019	ENST00000504830.6	ADAM metallopeptidase with thrombospondin type 1 motif 12
ADAMTS12	chr5_KI270794v1_alt	41478	93514	ENST00000504830.6	ADAM metallopeptidase with thrombospondin type 1 motif 12
ADAMTS13	chr9	133414357	133459402	ENST00000355699.7	ADAM metallopeptidase with thrombospondin type 1 motif 13
ADAMTS13	chr9_KN196479v1_fix	240451	285496	ENST00000355699.7	ADAM metallopeptidase with thrombospondin type 1 motif 13
ADAMTS14	chr10	70672505	70762441	ENST00000373207.2	ADAM metallopeptidase with thrombospondin type 1 motif 14
ADAMTS15	chr11	130448644	130476645	ENST00000299164.4	ADAM metallopeptidase with thrombospondin type 1 motif 15
ADAMTS16	chr5	5140329	5320304	ENST00000274181.7	ADAM metallopeptidase with thrombospondin type 1 motif 16
ADAMTS16-DT	chr5	5132083	5140808		ADAMTS16 divergent transcript
ADAMTS17	chr15	99971436	100342005	ENST00000268070.9	ADAM metallopeptidase with thrombospondin type 1 motif 17
ADAMTS18	chr16	77247812	77435034	ENST00000282849.10	ADAM metallopeptidase with thrombospondin type 1 motif 18
ADAMTS19	chr5	129460280	129738683	ENST00000274487.9	ADAM metallopeptidase with thrombospondin type 1 motif 19
ADAMTS19-AS1	chr5	129351103	129466096		ADAMTS19 antisense RNA 1
ADAMTS2	chr5	179110852	179345461	ENST00000251582.12	ADAM metallopeptidase with thrombospondin type 1 motif 2
ADAMTS20	chr12	43353865	43552203	ENST00000389420.8	ADAM metallopeptidase with thrombospondin type 1 motif 20
ADAMTS3	chr4	72280968	72569221	ENST00000286657.10	ADAM metallopeptidase with thrombospondin type 1 motif 3
ADAMTS4	chr1	161184301	161199054	ENST00000367996.6	ADAM metallopeptidase with thrombospondin type 1 motif 4
ADAMTS5	chr21	26917921	26967088	ENST00000284987.6	ADAM metallopeptidase with thrombospondin type 1 motif 5
ADAMTS6	chr5	65148737	65481920	ENST00000381055.8	ADAM metallopeptidase with thrombospondin type 1 motif 6
ADAMTS7	chr15	78759205	78811464	ENST00000388820.5	ADAM metallopeptidase with thrombospondin type 1 motif 7
ADAMTS8	chr11	130404922	130428609	ENST00000257359.7	ADAM metallopeptidase with thrombospondin type 1 motif 8
ADAMTS9	chr3	64515653	64688000	ENST00000498707.5	ADAM metallopeptidase with thrombospondin type 1 motif 9
ADAMTS9-AS1	chr3	64561321	64592757		ADAMTS9 antisense RNA 1
ADAMTS9-AS2	chr3	64684878	65061892		ADAMTS9 antisense RNA 2
ADAMTSL1	chr9	17906562	18910950	ENST00000380548.9	ADAMTS like 1
ADAMTSL2	chr9	133532163	133575519	ENST00000651351.2	ADAMTS like 2
ADAMTSL3	chr15	83654087	84039842	ENST00000286744.10	ADAMTS like 3
ADAMTSL3	chr15_MU273374v1_fix	259881	645636	ENST00000286744.10	ADAMTS like 3
ADAMTSL4	chr1	150549368	150560937	ENST00000271643.9	ADAMTS like 4
ADAMTSL4-AS1	chr1	150560201	150562115		ADAMTSL4 antisense RNA 1
ADAMTSL4-AS2	chr1	150548561	150557724		ADAMTSL4 antisense RNA 2
ADAMTSL5	chr19	1505021	1513604	ENST00000330475.9	ADAMTS like 5
ADAP1	chr7	897899	955407	ENST00000265846.10	ArfGAP with dual PH domains 1
ADAP2	chr17	30906343	30959945	ENST00000330889.8	ArfGAP with dual PH domains 2
ADAR	chr1	154581694	154628013	ENST00000368474.9	adenosine deaminase RNA specific
ADARB1	chr21	45073852	45226560	ENST00000348831.9	adenosine deaminase RNA specific B1
ADARB2	chr10	1177312	1737525	ENST00000381312.6	adenosine deaminase RNA specific B2 (inactive)
ADARB2-AS1	chr10	1526583	1557574		ADARB2 antisense RNA 1
ADAT1	chr16	75596867	75623300	ENST00000564657.2	adenosine deaminase tRNA specific 1
ADAT2	chr6	143422831	143450695	ENST00000237283.9	adenosine deaminase tRNA specific 2
ADAT3	chr19	1905398	1913447	ENST00000329478.4	adenosine deaminase tRNA specific 3
ADCK1	chr14	77800108	77935014	ENST00000238561.10	aarF domain containing kinase 1
ADCK2	chr7	140672944	140696261	ENST00000072869.9	aarF domain containing kinase 2
ADCK5	chr8	144373100	144393242	ENST00000308860.11	aarF domain containing kinase 5
ADCK5	chr8_KZ208914v1_fix	103703	123845	ENST00000308860.11	aarF domain containing kinase 5
ADCY1	chr7	45574139	45723116	ENST00000297323.12	adenylate cyclase 1
ADCY10	chr1	167809385	167914215	ENST00000367851.9	adenylate cyclase 10
ADCY2	chr5	7396137	7830081	ENST00000338316.9	adenylate cyclase 2
ADCY3	chr2	24819168	24920237	ENST00000679454.1	adenylate cyclase 3
ADCY4	chr14	24318348	24335093	ENST00000418030.7	adenylate cyclase 4
ADCY4	chr14_KZ208920v1_fix	619326	636071	ENST00000418030.7	adenylate cyclase 4
ADCY5	chr3	123282295	123449090	ENST00000462833.6	adenylate cyclase 5
ADCY6	chr12	48766193	48789089	ENST00000357869.8	adenylate cyclase 6
ADCY6-DT	chr12	48787977	48801483		ADCY6 divergent transcript
ADCY7	chr16	50246136	50318135	ENST00000673801.1	adenylate cyclase 7
ADCY8	chr8	130780300	131040909	ENST00000286355.10	adenylate cyclase 8
ADCY9	chr16	3953386	4116442	ENST00000294016.8	adenylate cyclase 9
ADCYAP1	chr18	904870	912172	ENST00000450565.8	adenylate cyclase activating polypeptide 1
ADCYAP1R1	chr7	31052307	31111474	ENST00000304166.9	ADCYAP receptor type I
ADD1	chr4	2843843	2930076	ENST00000683351.1	adducin 1
ADD2	chr2	70607617	70768225	ENST00000264436.9	adducin 2
ADD3	chr10	109996367	110135565	ENST00000356080.9	adducin 3
ADD3-AS1	chr10	109929546	110008393		ADD3 antisense RNA 1
ADGB	chr6	146598966	146815462	ENST00000397944.8	androglobin
ADGB-DT	chr6	146582625	146598936		ADGB divergent transcript
ADGRA1	chr10	133087923	133131675	ENST00000392607.8	adhesion G protein-coupled receptor A1
ADGRA1-AS1	chr10	133083068	133088491		ADGRA1 antisense RNA 1
ADGRA2	chr8	37784190	37844896	ENST00000412232.3	adhesion G protein-coupled receptor A2
ADGRA3	chr4	22345070	22516066	ENST00000334304.10	adhesion G protein-coupled receptor A3
ADGRB1	chr8	142449429	142545009	ENST00000517894.6	adhesion G protein-coupled receptor B1
ADGRB2	chr1	31727116	31764893	ENST00000373658.8	adhesion G protein-coupled receptor B2
ADGRB3	chr6	68635281	69390571	ENST00000370598.6	adhesion G protein-coupled receptor B3
ADGRB3-DT	chr6	68627864	68635898		ADGRB3 divergent transcript
ADGRD1	chr12	130953906	131141469	ENST00000261654.10	adhesion G protein-coupled receptor D1
ADGRD1-AS1	chr12	130990137	130993976		ADGRD1 antisense RNA 1
ADGRD2	chr9	124450450	124478589	ENST00000696331.1	adhesion G protein-coupled receptor D2
ADGRE1	chr19	6887565	6940459	ENST00000312053.9	adhesion G protein-coupled receptor E1
ADGRE2	chr19	14732391	14778560	ENST00000315576.8	adhesion G protein-coupled receptor E2
ADGRE3	chr19	14599079	14690027	ENST00000253673.6	adhesion G protein-coupled receptor E3
ADGRE5	chr19	14380500	14408725	ENST00000242786.6	adhesion G protein-coupled receptor E5
ADGRF1	chr6	46997707	47042350	ENST00000371253.7	adhesion G protein-coupled receptor F1
ADGRF3	chr2	26308172	26346817	ENST00000651242.2	adhesion G protein-coupled receptor F3
ADGRF4	chr6	47685863	47722021	ENST00000283303.3	adhesion G protein-coupled receptor F4
ADGRF5	chr6	46852521	46954943	ENST00000283296.12	adhesion G protein-coupled receptor F5
ADGRF5-AS1	chr6	46903470	46909078		ADGRF5 antisense RNA 1
ADGRG1	chr16	57610651	57665580	ENST00000562631.7	adhesion G protein-coupled receptor G1
ADGRG2	chrX	18989306	19122637	ENST00000379869.8	adhesion G protein-coupled receptor G2
ADGRG3	chr16	57668276	57689378	ENST00000333493.9	adhesion G protein-coupled receptor G3
ADGRG4	chrX	136300962	136416890	ENST00000394143.6	adhesion G protein-coupled receptor G4
ADGRG5	chr16	57542642	57591681	ENST00000349457.8	adhesion G protein-coupled receptor G5
ADGRG6	chr6	142301853	142446266	ENST00000367609.8	adhesion G protein-coupled receptor G6
ADGRG7	chr3	100609600	100695479	ENST00000273352.8	adhesion G protein-coupled receptor G7
ADGRL1	chr19	14147742	14206187	ENST00000361434.8	adhesion G protein-coupled receptor L1
ADGRL1	chr19_ML143376v1_fix	359901	418346	ENST00000361434.8	adhesion G protein-coupled receptor L1
ADGRL1-AS1	chr19	14137085	14171268		ADGRL1 antisense RNA 1
ADGRL1-AS1	chr19_ML143376v1_fix	349304	383426		ADGRL1 antisense RNA 1
ADGRL2	chr1	81306146	81993932	ENST00000686636.1	adhesion G protein-coupled receptor L2
ADGRL3	chr4	61200325	62078335	ENST00000683033.1	adhesion G protein-coupled receptor L3
ADGRL3-AS1	chr4	62051271	62165554		ADGRL3 antisense RNA 1
ADGRL4	chr1	78889763	79282124	ENST00000370742.4	adhesion G protein-coupled receptor L4
ADGRV1	chr5	90529343	91164437	ENST00000405460.9	adhesion G protein-coupled receptor V1
ADH1A	chr4	99276368	99291003	ENST00000209668.3	alcohol dehydrogenase 1A (class I), alpha polypeptide
ADH1B	chr4	99304970	99321401	ENST00000305046.13	alcohol dehydrogenase 1B (class I), beta polypeptide
ADH1C	chr4	99336496	99352746	ENST00000515683.6	alcohol dehydrogenase 1C (class I), gamma polypeptide
ADH4	chr4	99123656	99157792	ENST00000265512.12	alcohol dehydrogenase 4 (class II), pi polypeptide
ADH5	chr4	99070977	99088801	ENST00000296412.14	alcohol dehydrogenase 5 (class III), chi polypeptide
ADH6	chr4	99202637	99219537	ENST00000394899.6	alcohol dehydrogenase 6 (class V)
ADH7	chr4	99412260	99435510	ENST00000437033.7	alcohol dehydrogenase 7 (class IV), mu or sigma polypeptide
ADHFE1	chr8	66432491	66468907	ENST00000396623.8	alcohol dehydrogenase iron containing 1
ADI1	chr2	3497365	3519531	ENST00000327435.11	acireductone dioxygenase 1
ADI1	chr2_KI270769v1_alt	106830	110463	ENST00000327435.11	acireductone dioxygenase 1
ADIG	chr20	38581194	38588463	ENST00000537425.3	adipogenin
ADIPINT	chr9	98911203	98929534		adipocyte associated pyruvate carboxylase interacting lncRNA
ADIPOQ	chr3	186842703	186858463	ENST00000320741.7	adiponectin, C1Q and collagen domain containing
ADIPOQ-AS1	chr3	186851885	186856123		ADIPOQ antisense RNA 1
ADIPOR1	chr1	202940825	202958572	ENST00000340990.10	adiponectin receptor 1
ADIPOR2	chr12	1688573	1788674	ENST00000357103.5	adiponectin receptor 2
ADIPOR2	chr12_KZ208916v1_fix	30717	130818	ENST00000357103.5	adiponectin receptor 2
ADIRF	chr10	86968431	87007922	ENST00000372013.8	adipogenesis regulatory factor
ADIRF-AS1	chr10	86965287	86974630		ADIRF antisense RNA 1
ADISSP	chr20	3753507	3767781	ENST00000379772.4	adipose secreted signaling protein
ADK	chr10	74151201	74709963	ENST00000539909.6	adenosine kinase
ADM	chr11	10305072	10307397	ENST00000278175.10	adrenomedullin
ADM-DT	chr11	10294627	10304188		ADM divergent transcript
ADM2	chr22	50481542	50486440	ENST00000395737.2	adrenomedullin 2
ADM5	chr19	49689593	49690575	ENST00000420022.4	adrenomedullin 5 (putative)
ADNP	chr20	50888915	50931437	ENST00000621696.5	activity dependent neuroprotector homeobox
ADNP-AS1	chr20	50930235	50946531		ADNP antisense RNA 1
ADNP2	chr18	80109261	80147523	ENST00000262198.9	ADNP homeobox 2
ADO	chr10	62804719	62808479	ENST00000373783.3	2-aminoethanethiol dioxygenase
ADORA1	chr1	203090653	203167405	ENST00000337894.9	adenosine A1 receptor
ADORA2A	chr22	24417878	24442357	ENST00000337539.12	adenosine A2a receptor
ADORA2A-AS1	chr22	24429205	24495074		ADORA2A antisense RNA 1
ADORA2B	chr17	15945129	15975746	ENST00000304222.3	adenosine A2b receptor
ADORA3	chr1	111499428	111503633	ENST00000241356.5	adenosine A3 receptor
ADPGK	chr15	72751293	72785846	ENST00000456471.3	ADP dependent glucokinase
ADPGK-AS1	chr15	72782834	72798201		ADPGK antisense RNA 1
ADPRH	chr3	119579267	119589945	ENST00000357003.8	ADP-ribosylarginine hydrolase
ADPRHL1	chr13	113399610	113453488	ENST00000612156.3	ADP-ribosylhydrolase like 1
ADPRM	chr17	10697593	10711558	ENST00000379774.5	ADP-ribose/CDP-alcohol diphosphatase, manganese dependent
ADPRS	chr1	36088891	36093932	ENST00000373178.5	ADP-ribosylserine hydrolase
ADRA1A	chr8	26748149	26867278	ENST00000380573.4	adrenoceptor alpha 1A
ADRA1B	chr5	159865079	159973012	ENST00000306675.5	adrenoceptor alpha 1B
ADRA1D	chr20	4220629	4249287	ENST00000379453.6	adrenoceptor alpha 1D
ADRA2A	chr10	111077028	111080907	ENST00000280155.4	adrenoceptor alpha 2A
ADRA2B	chr2	96112875	96116571	ENST00000620793.2	adrenoceptor alpha 2B
ADRA2C	chr4	3766347	3768526	ENST00000330055.7	adrenoceptor alpha 2C
ADRB1	chr10	114043865	114046904	ENST00000369295.4	adrenoceptor beta 1
ADRB2	chr5	148826610	148828623	ENST00000305988.6	adrenoceptor beta 2
ADRB3	chr8	37962989	37966599	ENST00000345060.5	adrenoceptor beta 3
ADRM1	chr20	62302092	62308862	ENST00000253003.7	ADRM1 26S proteasome ubiquitin receptor
ADSL	chr22	40346460	40390463	ENST00000623063.3	adenylosuccinate lyase
ADSS1	chr14	104724173	104747325	ENST00000330877.7	adenylosuccinate synthase 1
ADSS2	chr1	244408493	244451909	ENST00000366535.4	adenylosuccinate synthase 2
ADTRP	chr6	11712053	11807046	ENST00000414691.8	androgen dependent TFPI regulating protein
AEBP1	chr7	44104344	44114562	ENST00000223357.8	AE binding protein 1
AEBP2	chr12	19404044	19720801	ENST00000266508.14	AE binding protein 2
AEN	chr15	88621336	88632281	ENST00000332810.4	apoptosis enhancing nuclease
AFAP1	chr4	7758713	7939926	ENST00000420658.6	actin filament associated protein 1
AFAP1-AS1	chr4	7754076	7778928		AFAP1 antisense RNA 1
AFAP1L1	chr5	149271858	149343637	ENST00000296721.9	actin filament associated protein 1 like 1
AFAP1L2	chr10	114294823	114404756	ENST00000304129.9	actin filament associated protein 1 like 2
AFDN	chr6	167826892	167972023	ENST00000683244.1	afadin, adherens junction formation factor
AFDN-DT	chr6	167781477	167827561		AFDN divergent transcript
AFF1	chr4	86935001	87141039	ENST00000395146.9	ALF transcription elongation factor 1
AFF1-AS1	chr4	86924893	86934850		AFF1 antisense RNA 1
AFF2	chrX	148500616	149000663	ENST00000370460.7	ALF transcription elongation factor 2
AFF2-IT1	chrX	148546877	148547397		AFF2 intronic transcript 1
AFF3	chr2	99545418	100192428	ENST00000672756.2	ALF transcription elongation factor 3
AFF4	chr5	132875394	132963634	ENST00000265343.10	ALF transcription elongation factor 4
AFF4-DT	chr5	132963729	133023913		AFF4 divergent transcript
AFG1L	chr6	108294990	108526796	ENST00000368977.9	AFG1 like ATPase
AFG2A	chr4	122923069	123319433	ENST00000274008.5	AAA ATPase AFG2A
AFG2B	chr15	45402335	45421415	ENST00000305560.11	AAA ATPase AFG2B
AFG3L2	chr18	12328943	12377227	ENST00000269143.8	AFG3 like matrix AAA peptidase subunit 2
AFM	chr4	73481744	73504001	ENST00000226355.5	afamin
AFMID	chr17	78187357	78207702	ENST00000409257.10	arylformamidase
AFP	chr4	73431137	73456174	ENST00000395792.7	alpha fetoprotein
AFTPH	chr2	64524298	64593005	ENST00000409933.6	aftiphilin
AFTPH-DT	chr2	64522186	64524789		AFTPH divergent transcript
AGA	chr4	177430773	177442437	ENST00000264595.7	aspartylglucosaminidase
AGA-DT	chr4	177442513	177681381		AGA divergent transcript
AGAP1	chr2	235494042	236131793	ENST00000304032.13	ArfGAP with GTPase domain, ankyrin repeat and PH domain 1
AGAP1-IT1	chr2	235505538	235507571		AGAP1 intronic transcript 1
AGAP2	chr12	57723760	57742157	ENST00000547588.6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 2
AGAP2-AS1	chr12	57726270	57728356		AGAP2 antisense RNA 1
AGAP3	chr7	151085830	151144436	ENST00000397238.7	ArfGAP with GTPase domain, ankyrin repeat and PH domain 3
AGAP4	chr10	45825593	45853875	ENST00000616763.6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 4
AGAP5	chr10	73674286	73698109	ENST00000374094.9	ArfGAP with GTPase domain, ankyrin repeat and PH domain 5
AGAP6	chr10	49982189	50011654	ENST00000412531.7	ArfGAP with GTPase domain, ankyrin repeat and PH domain 6
AGAP9	chr10	47501853	47523638	ENST00000452145.6	ArfGAP with GTPase domain, ankyrin repeat and PH domain 9
AGBL1	chr15	86079870	87049169	ENST00000614907.3	AGBL carboxypeptidase 1
AGBL1-AS1	chr15	86295648	86317173		AGBL1 antisense RNA 1
AGBL2	chr11	47659590	47715389	ENST00000525123.6	AGBL carboxypeptidase 2
AGBL2	chr11_KZ559109v1_fix	91957	147756	ENST00000525123.6	AGBL carboxypeptidase 2
AGBL3	chr7	134986507	135147963	ENST00000436302.6	AGBL carboxypeptidase 3
AGBL4	chr1	48532853	50023954	ENST00000371839.6	AGBL carboxypeptidase 4
AGBL4-AS1	chr1	49257410	49269285		AGBL4 antisense RNA 1
AGBL4-IT1	chr1	49374200	49472085		AGBL4 intronic transcript 1
AGBL5	chr2	27042363	27070622	ENST00000360131.5	AGBL carboxypeptidase 5
AGBL5-AS1	chr2	27049682	27050264		AGBL5 antisense RNA 1
AGBL5-IT1	chr2	27061037	27061815		AGBL5 intronic transcript 1
AGER	chr6	32180967	32184322	ENST00000375076.9	advanced glycosylation end-product specific receptor
AGER	chr6_GL000250v2_alt	3513569	3516926	ENST00000375076.9	advanced glycosylation end-product specific receptor
AGER	chr6_GL000251v2_alt	3619319	3622676	ENST00000375076.9	advanced glycosylation end-product specific receptor
AGER	chr6_GL000253v2_alt	3485948	3489305	ENST00000375076.9	advanced glycosylation end-product specific receptor
AGER	chr6_GL000254v2_alt	3522986	3526343	ENST00000375076.9	advanced glycosylation end-product specific receptor
AGER	chr6_GL000255v2_alt	3404168	3407525	ENST00000375076.9	advanced glycosylation end-product specific receptor
AGER	chr6_GL000256v2_alt	3497174	3500531	ENST00000375076.9	advanced glycosylation end-product specific receptor
AGFG1	chr2	227472151	227561217	ENST00000310078.13	ArfGAP with FG repeats 1
AGFG2	chr7	100539202	100568220	ENST00000300176.9	ArfGAP with FG repeats 2
AGGF1	chr5	77029250	77065234	ENST00000312916.12	angiogenic factor with G-patch and FHA domains 1
AGK	chr7	141551277	141655244	ENST00000649286.2	acylglycerol kinase
AGK	chr7_GL383534v2_alt	492	21836	ENST00000649286.2	acylglycerol kinase
AGK-DT	chr7	141499912	141551345		AGK divergent transcript
AGL	chr1	99850360	99924023	ENST00000361915.8	amylo-alpha-1,6-glucosidase and 4-alpha-glucanotransferase
AGMAT	chr1	15571698	15585051	ENST00000375826.4	agmatinase (putative)
AGMO	chr7	15200316	15562015	ENST00000342526.8	alkylglycerol monooxygenase
AGO1	chr1	35869807	35930532	ENST00000373204.6	argonaute RISC component 1
AGO2	chr8	140520155	140635633	ENST00000220592.10	argonaute RISC catalytic component 2
AGO3	chr1	35930717	36072500	ENST00000373191.9	argonaute RISC catalytic component 3
